bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
11279,Summer of Night (Seasons of Horror  #1),Dan Simmons,4.02,0446362662,9780446362665,eng,600,16116,894,3/1/1992,Warner Books
30364,Send No Flowers (Bed & Breakfast #2),Sandra Brown,3.56,0553576011,9780553576016,eng,225,2592,80,2/29/2000,Bantam
12787,Falling Angel,William Hjortsberg/Ridley Scott/James Crumley,3.92,1933618086,9781933618081,eng,302,2243,220,11/1/2006,Millipede Press
2898,Three Stories and a Reflection,Patrick Süskind,3.57,0747534934,9780747534938,eng,128,24,3,11/13/1997,Bloomsbury Publishing PLC
38341,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky/Greg Ruggiero,3.96,1583225471,9781583225479,en-US,80,155,7,7/9/2002,Seven Stories Press
19243,New Selected Poems 1966-1987,Seamus Heaney,4.19,0571143725,9780571143726,eng,246,356,19,3/4/2002,Faber and Faber
14264,World Light,Halldór Laxness/Magnus Magnusson,4.14,0375727574,9780375727573,eng,624,551,52,10/8/2002,Vintage
12254,The Iliad,Homer/Robert Fagles/Derek Jacobi,3.86,0143059289,9780143059288,eng,8,42,7,6/15/2006,Penguin-HighBridge
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,4.24,1841581224,9781841581224,eng,654,844,41,3/5/2008,Birlinn
34542,Truckers (Bromeliad Trilogy  #1),Terry Pratchett,3.92,0060094966,9780060094966,eng,261,7464,176,4/1/2004,HarperCollins
43328,Rage of Angels,Sidney Sheldon,3.93,0006178731,9780006178736,eng,512,30283,860,8/3/1999,HarperCollins Publishers
21505,The Secrets of Harry Bright,Joseph Wambaugh,3.76,0722189141,9780722189146,eng,307,605,26,5/7/1987,Sphere
37134,Consider the Lilies,Iain Crichton Smith/Isobel Murray,3.88,0753812932,9780753812938,eng,144,332,33,1/1/1900,Polygon
31250,Little Dorrit,Charles Dickens/Stephen J. Wall/Helen Small,3.99,0141439963,9780141439969,eng,1021,38955,1044,9/25/2003,Penguin Classics
31352,Songmaster,Orson Scott Card,3.74,0312876629,9780312876623,en-US,352,6399,286,12/6/2002,Orb Books
11621,Selected Poetry of Emily Dickinson,Emily Dickinson,4.17,0385487185,9780385487184,eng,299,77,3,4/14/1997,Doubleday Books
10503,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,0156030438,9780156030434,eng,480,8263,624,6/5/2006,Mariner Books
35515,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),Joseph Campbell,4.22,1577312090,9781577312093,en-GB,160,971,49,1/9/2002,New World Library
28231,A Box of Matches,Nicholson Baker,3.67,0375706038,9780375706035,eng,192,1679,192,3/9/2004,Vintage
28272,Legacy of the Darksword (The Darksword  #4),Margaret Weis/Tracy Hickman,3.47,055357812X,9780553578126,eng,400,138,4,6/1/1998,Spectra
18282,The Basic Problems of Phenomenology (Studies in Phenomenology & Existential Philosophy),Martin Heidegger/Albert Hofstadter,4.29,025320478X,9780253204783,en-US,432,467,16,8/1/1988,Indiana University Press
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,3.8,0312360266,9780312360269,eng,306,399152,12748,5/1/2007,St. Martin's Press
17862,Toast  and Other Stories,Charles Stross,3.8,0809556030,9780809556038,eng,247,935,34,12/13/2005,Cosmos Books (OH)
21352,Icebound,David Axton/Dean Koontz/Paul Michael,3.76,0739341413,9780739341414,eng,0,46,12,3/6/2007,Random House Audio
1548,Electra and Other Plays,Sophocles/E.F. Watling,4.14,0140440283,9780140440287,eng,218,135,9,4/30/1953,Penguin
5211,A Fine Balance,Rohinton Mistry,4.36,140003065X,9781400030651,eng,603,112196,7546,11/30/2001,Vintage
13490,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders  #7),Hirohiko Araki,4.42,1421510782,9781421510781,eng,208,339,5,4/3/2007,VIZ Media
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.83,0689854684,9780689854682,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers
22826,Lamu: Urusei Yatsura  3,Rumiko Takahashi,4.08,8484497283,9788484497288,spa,416,38,0,8/30/2005,Glénat
13485,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15,0312354371,9780312354374,en-US,172,115,23,6/27/2006,St. Martin's Griffin
12216,Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra,Eugene O'Neill/Luann Walther,4.08,0679763961,9780679763963,eng,424,1596,36,10/31/1995,Vintage
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,4.41,3548256422,9783548256429,ger,354,6,0,10/1/2002,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,Babette Smith,3.58,1877058335,9781877058332,eng,264,0,0,6/1/2005,Rosenberg Publishing
18667,E=mc2: A Biography of the World's Most Famous Equation,David Bodanis/Ralph L. Fowler,4.09,0802713521,9780802713520,en-US,352,163,20,9/1/2000,Walker Books
34067,Much Ado about Nothing,William Shakespeare/Jacky Bratton,4.07,0521598222,9780521598224,eng,284,9,3,5/2/1998,Cambridge University Press
12582,Essential Welty: Why I Live at the P.O.  A Memory  Powerhouse and Petrified Man,Eudora Welty,3.94,0061124192,9780061124198,eng,1,92,28,6/27/2006,Caedmon
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,240,2842,292,9/14/2004,Vintage
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,0670038717,9780670038718,eng,363,20630,1310,7/24/2007,Viking Adult
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Cheryl St. John,3.68,0373291779,9780373291779,eng,304,137,11,8/24/2001,Harlequin Historical
15640,Cyrano de Bergerac,Edmond Rostand/Anthony Burgess,4.06,1854591177,9781854591173,eng,192,59,11,9/1/2003,Nick Hern Books
41821,The Gods Themselves,Isaac Asimov,4.09,1857989341,9781857989342,eng,288,42770,1022,2/10/2000,Millenium
26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,4.04,1590300106,9781590300107,eng,288,302,8,1/14/2003,Shambhala
29917,The Rising Tide (World War II: 1939-1945  #1),Jeff Shaara,4.11,034546141X,9780345461414,eng,576,5709,390,11/7/2006,Ballantine Books
26146,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade,4.36,0807014273,9780807014271,eng,165,3023,303,6/1/2006,Beacon Press
34992,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,4.12,1402736959,9781402736957,eng,151,514,31,2/1/2007,Sterling Publishing Co.  Inc.
26511,The Long Road Home,Danielle Steel,4.0,0552145025,9780552145022,en-GB,476,7407,297,3/4/1999,Corgi
34221,Richard Matheson's Hell House  Book 1,Ian Edginton/Simon Fraser,4.08,1932382607,9781932382600,eng,48,13,0,1/11/2005,IDW Publishing
18854,Three Guineas,Virginia Woolf/Mark Hussey/Jane Marcus,3.87,0156031639,9780156031639,eng,352,2423,125,7/3/2006,Mariner Books
2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,Henry James/Leo Bersani,4.63,193108288X,9781931082884,eng,713,27,3,2/2/2006,Library of America
8582,The Dick Francis Treasury of Great Racing Stories,Dick Francis/John Welcome,3.79,0449220494,9780449220498,eng,221,64,3,3/22/1992,Fawcett
4660,The 158-Pound Marriage,John Irving,3.24,0345417968,9780345417961,en-US,176,11346,280,6/23/1997,Ballantine Books
6192,Disgrace,J.M. Coetzee,3.84,0143036378,9780143036371,eng,220,61545,3916,8/30/2005,Penguin Books
30259,For a Few Demons More (The Hollows  #5),Kim Harrison,4.33,0060788380,9780060788384,eng,456,48049,1104,3/20/2007,Harper Voyager
11643,Te Kaihau: The Windeater,Keri Hulme,3.72,0807611689,9780807611685,eng,239,165,16,2/1/1987,George Braziller
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,0486651916,9780486651910,eng,404,17,0,12/1/1986,Dover Publications
18757,Last Night: Stories,James Salter,3.9,1400078415,9781400078417,eng,132,1825,186,3/14/2006,Vintage
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,4.07,0060094931,9780060094935,eng,502,5761,191,9/30/2003,HarperCollins
26237,Revolutionary Girl Utena  Vol. 3: To Sprout,Chiho Saito/Be-Pas,4.05,1591162076,9781591162070,eng,200,1153,16,2/4/2004,VIZ Media LLC
12965,Much Ado about Nothing,William Shakespeare/F.H. Mares,4.07,0521532507,9780521532501,eng,188,73,12,4/21/2003,Cambridge University Press
23398,The Dig,Alan Dean Foster,3.4,0727852663,9780727852663,eng,336,2,0,1/1/1998,Severn House Publishers
35406,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,4.62,0761554912,9780761554912,eng,128,27,2,9/12/2006,Prima Games
6253,A Very Long Engagement,Sébastien Japrisot,3.91,0099474549,9780099474548,eng,320,79,16,1/6/2005,Vintage
44176,Saints at the River,Ron Rash,3.81,0312424914,9780312424916,eng,239,2967,335,7/1/2005,Picador USA
40271,Alvin Journeyman (Tales of Alvin Maker  #4),Orson Scott Card,3.73,0312850530,9780312850531,en-US,381,13694,231,12/1/2005,Tor Books
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,0345434803,9780345434807,eng,457,59191,710,10/3/2000,Ballantine Books
33836,Nightfall,Anne Stuart,3.87,0451404750,9780451404756,eng,416,981,106,3/1/1995,Onyx
11565,The Secretary of Dreams  Volume One,Stephen King/Glenn Chadbourne,4.47,1587671409,9781587671401,eng,281,291,7,10/30/2006,Cemetery Dance Publications
45625,A Viagem do Caminheiro da Alvorada (As Crónicas de Nárnia  #5),C.S. Lewis/Pauline Baynes/Ana Falcão Bastos,4.09,9722331329,9789722331326,por,176,161,14,9/1/2004,Editorial Presença
35792,The Crowd/Extraordinary Popular Delusions & the Madness of Crowds,Gustave Le Bon/Charles Mackay,3.93,0934380236,9780934380232,eng,288,406,24,11/1/1993,Wasendorf & Associates Inc
22969,La Cucina Di Lidia: Recipes and Memories from Italy's Adriatic Coast,Lidia Matticchio Bastianich/Jay Jacobs,4.14,0767914228,9780767914222,en-GB,288,48,3,4/8/2003,Clarkson Potter
21290,Spider Mountain (Cam Richter  #2),P.T. Deutermann,3.92,031233379X,9780312333799,eng,309,461,41,12/26/2006,St. Martin's Press
14942,Mrs. Dalloway,Virginia Woolf/Maureen Howard,3.79,0151009988,9780151009985,eng,194,176190,5595,10/28/2002,Houghton Mifflin Harcourt
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,3.68,0374292795,9780374292799,eng,616,87570,2800,4/18/2006,Farrar  Straus and Giroux (NY)
31107,Bookends,Jane Green,3.72,0767907809,9780767907804,eng,358,226,31,6/11/2002,Broadway Books
34295,Whitethorn Woods,Maeve Binchy,3.61,0307265781,9780307265784,eng,339,11498,1016,3/6/2007,Knopf Publishing Group
32537,Excellence,John W. Gardner,3.82,0393312879,9780393312874,eng,176,49,8,4/17/1995,W. W. Norton  Company
22207,Lullabies for Little Criminals,Heather O'Neill,3.98,0060875070,9780060875077,eng,330,18419,1371,10/17/2006,Harper Perennial
44001,Small Island,Andrea Levy,3.95,0312424671,9780312424671,eng,441,21165,1145,4/1/2005,Picador USA
10662,The Ends of the Earth: A Journey to the Frontiers of Anarchy,Robert D. Kaplan,4.12,0679751238,9780679751236,eng,496,1278,74,1/28/1997,Vintage
44399,Too Busy Not to Pray: Slowing Down to Be With God,Bill Hybels/Lavonne Neff,4.16,0830819711,9780830819713,en-US,191,9632,212,4/1/1998,InterVarsity Press
22736,Yeats ist tot!,Joseph O'Connor/Diethard Herles/Pauline McLynn/Gerard Stembridge/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Tom Humphries/Donal O'Kelly,3.4,3548603254,9783548603254,ger,332,11,2,4/1/2003,List Taschenbuch
20316,Bullet Proof (Eliot Ness  #3),Max Allan Collins,3.98,0727862987,9780727862983,eng,197,31,2,12/20/2005,Severn House Publishers
11149,The Screwtape Letters,C.S. Lewis,4.22,0060652896,9780060652890,eng,224,116834,4746,3/6/2001,HarperCollins
45362,The Passion of Jesus Christ,John Piper,4.23,1581346085,9781581346084,eng,127,6164,136,1/9/2004,Crossway Books
3774,The Subterraneans,Jack Kerouac,3.68,0141184892,9780141184890,eng,192,426,42,9/6/2007,Penguin Books Ltd
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said/Christopher Hitchens,4.22,1859843409,9781859843406,eng,296,166,7,9/17/2001,Verso
40894,Ports of Call,Jack Vance,3.55,0312864744,9780312864743,eng,300,409,23,1/15/1999,Tor Books
33869,Earned Value Project Management,Quentin W. Fleming/Joel M. Koppelman,3.77,1930699891,9781930699892,en-GB,232,66,7,6/30/2006,Project Management Institute
27410,The Library of Greek Mythology,Apollodorus/Robin Hard,3.98,0192839241,9780192839244,eng,336,1047,34,2/25/1999,Oxford University Press
31208,Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,3.37,0451529790,9780451529794,eng,576,56,8,10/4/2005,Signet Classics
41317,Maple Syrup Cookbook: Over 100 Recipes For Breakfast  Lunch & Dinner,Ken Haedrich,3.81,1580174043,9781580174046,eng,144,38,8,9/1/2001,Storey Publishing  LLC
41457,Hitty  Her First Hundred Years,Rachel Field/Dorothy P. Lathrop,3.86,0689822847,9780689822841,eng,256,7097,292,9/1/1998,Aladdin
7263,No Dominion (Joe Pitt  #2),Charlie Huston,3.99,0345478258,9780345478252,eng,251,4698,202,12/26/2006,Del Rey
13923,Blade of Fortriu (The Bridei Chronicles  #2),Juliet Marillier,4.09,0765309963,9780765309969,eng,496,5141,184,10/31/2006,Tor
12477,In Cold Blood,Truman Capote,4.07,0141182571,9780141182575,eng,316,3500,313,2/3/2000,Penguin Classics
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,4.08,0452011469,9780452011465,eng,336,2841,224,4/1/1995,Plume Books
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,James T. Patterson,3.85,0195156323,9780195156324,eng,320,159,24,12/12/2002,Oxford University Press  USA
42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki,4.15,0446691356,9780446691352,eng,240,721,9,12/31/2003,Warner Books (NY)
29526,The Death and Rebirth of the Seneca,Anthony F.C. Wallace,3.66,039471699X,9780394716992,eng,416,102,5,4/12/1972,Vintage
30941,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,0395511682,9780395511688,eng,48,0,0,4/24/1989,Houghton Mifflin
27049,Satan in Goray,Isaac Bashevis Singer/Jacob Sloan/Ruth R. Wisse,3.85,0374524793,9780374524791,eng,288,853,54,7/31/1996,Farrar  Straus and Giroux
27457,King Leopold's Ghost,Adam Hochschild,4.15,0618711678,9780618711673,eng,384,102,20,4/1/2006,Mariner Books
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,0553609416,76783609419,eng,2088,98611,1447,10/6/1998,Starfire
43459,Ice (Shooting Stars  #2),V.C. Andrews,3.75,0671039946,9780671039943,en-US,208,2455,26,7/31/2001,Pocket Books
11320,The Captain's Verses,Pablo Neruda/Donald Devenish Walsh,4.25,0811215806,9780811215800,mul,151,4494,160,7/19/2004,New Directions Publishing Corporation
10222,The Far Pavilions,M.M. Kaye,4.21,031215125X,9780312151256,en-US,958,37064,1028,1/15/1997,St. Martin's Griffin
3710,The Autograph Man,Zadie Smith,3.16,037570387X,9780375703874,eng,347,9541,576,6/17/2003,Vintage
35602,A Day in the Life: The Music and Artistry of the Beatles,Mark Hertsgaard,4.16,0385315171,9780385315173,eng,448,1116,46,3/1/1996,Delta
29953,A Gift Of Wings,Richard Bach,3.79,0330304216,9780330304214,eng,299,1664,44,5/11/2001,Sidgwick & Jackson Ltd
43220,On Populist Reason,Ernesto Laclau,4.04,1859846513,9781859846513,eng,276,208,11,7/17/2005,Verso
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,4.25,0195325923,9780195325928,eng,832,19,1,3/1/2007,Oxford University Press  USA
26407,The Philosophy of Hegel,Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich,3.37,0075536552,9780075536550,eng,552,15,4,2/1/1965,McGraw-Hill
42924,The Nightingale's Song,Kathleen Eschenburg,3.88,0380815699,9780380815692,eng,384,16,3,10/30/2001,HarperTorch
5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,0060535261,9780060535261,eng,340,421,53,6/1/2004,HarperCollins
41331,Surveillance (Intervention  #1),Julian May,4.19,0345355237,9780345355232,en-US,368,1355,15,11/13/1988,Del Rey
44559,Life is Elsewhere,Milan Kundera/Aaron Asher,3.95,0060997028,9780060997021,eng,432,10129,306,7/25/2000,Harper Perennial
45557,Co. Aytch: A Confederate Memoir of the Civil War,Sam R. Watkins,4.13,0684833247,9780684833248,eng,240,23,2,8/12/1997,Touchstone Books
40663,Unsung Heroes Of Rock 'n' Roll: The Birth Of Rock In The Wild Years Before Elvis,Nick Tosches,4.11,0306808919,9780306808913,eng,288,334,15,5/7/1999,Da Capo Press
41273,Fine Lines (One-Eyed Mack  #6),Jim Lehrer,3.23,0517164353,9780517164358,eng,0,17,4,11/19/1995,Random House Value Publishing
13812,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.17,0553564943,9780553564945,eng,485,73396,1367,1/1/1994,Bantam Spectra
7581,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,4.31,1573241172,645241001173,eng,438,5495,295,5/31/2000,Conari Press
3631,Catching Alice,Clare Naylor,3.38,0449005577,9780449005576,en-US,328,948,27,10/31/2000,Ballantine Books
41711,Fire Ice (NUMA Files  #3),Clive Cussler/Paul Kemprecos,3.92,0399148728,9780399148729,en-US,434,186,7,6/3/2002,Putnam Adult
30069,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.3,1582404879,9781582404875,eng,136,25796,1020,6/18/2005,Image Comics
41840,100 Great Fantasy Short Short Stories,Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox,3.91,0380699176,9780380699179,eng,395,204,19,8/1/1985,Avon
36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication,0.0,081292763X,9780812927634,eng,336,0,0,7/22/1997,Random House Puzzles & Games
25875,Killer 7 Official Strategy Guide,Brady Games,4.0,0744004446,9780744004441,eng,128,2,0,7/8/2005,BradyGames
25841,The Road To War  1933 39,Andrew      Hunt,0.0,0340774770,9780340774779,eng,128,0,0,4/1/2000,Hodder & Stoughton Educational Division
19803,The Last Lion 2: Winston Spencer Churchill: Alone  1932-40,William Manchester,4.48,0316545120,9780316545129,eng,756,240,27,10/28/1988,Little  Brown & Company
40604,The Life and Opinions of Tristram Shandy  Gentleman,Laurence Sterne/Robert Folkenflik,3.74,0375761195,9780375761195,eng,704,96,11,9/21/2004,Modern Library
30352,Led Astray (Hellraisers  #1),Erin St. Claire/Sandra Brown,3.76,0778321584,9780778321583,eng,240,2647,143,2/22/2005,Mira Books
16077,Complete Novels and Stories,Kate Chopin/Sandra M. Gilbert,4.28,1931082219,9781931082211,eng,1075,506,24,9/30/2002,Library of America
14996,Brother Odd (Odd Thomas  #3),Dean Koontz,3.98,0553804804,9780553804805,eng,364,54120,2053,11/28/2006,Bantam
42883,Bill Bryson: The Complete Notes,Bill Bryson,4.09,038560131X,9780385601313,eng,544,901,36,10/5/2000,Doubleday
23293,Dubliners,James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt,3.85,0060789565,9780060789565,eng,8,53,11,5/10/2005,Caedmon
21722,Faithless (Grant County  #5),Karin Slaughter,4.12,0440242916,9780440242918,en-US,549,21130,708,7/25/2006,Dell Publishing Company
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead,4.1,1419150014,9781419150012,eng,208,1,0,6/17/2004,Kessinger Publishing
16986,Marvels,Kurt Busiek/Alex Ross,4.22,0785113886,9780785113881,eng,398,146,25,1/1/2004,Marvel Comics Group
4023,American Psycho,Bret Easton Ellis,3.82,033048477X,9780330484770,eng,399,844,76,4/21/2010,Picador
18032,Jeeves and the Tie That Binds (Jeeves  #14),P.G. Wodehouse,4.23,0743203623,9780743203623,eng,205,2781,130,11/1/2000,Touchstone
31067,Malcolm X Speaks: Selected Speeches and Statements,Malcolm X/George Breitman,4.46,0802132138,9780802132130,en-US,240,5018,69,1/11/1994,Grove Weidenfeld
12820,Sir Gawain And The Green Knight,Michael Morpurgo/Michael Foreman,3.94,0744586461,9780744586466,eng,120,21,5,11/1/2004,Walker
